/* tämä on kommenttirivin aloitusmerkki;;
B2b-8;15;Näytän sekä positiiviset, että negatiiviset tulokset yhtä arvokkaina. En yritä arvottaa niitä omalla toiminnallani.
;;
TB2-3vs8;17;5 Kuvittele, että sinulle tarjotaan kahta vaihtoehtoa seuraavaksi työtehtäväksi: Työ 1 niistä pitää sisällään mahdollisuuden haastatteluihin mediassa ja näkyvyyttä myös organisaation ulkopuolella. Työ 2 on tehtävänä yhtä vaativa, mutta melko näkymätön. Tässä työssä on kuitenkin mahdollisuus edistää oman yksikkösi hyvinvointia. Kumpi työmahdollisuus olisi sinulle luontaisempi valinta.
TB2a-3;18;Työ 1
TB2b-8;19;Työ 2
;;
TB2-3vs8;21;6 Tämä kysymys vaatii sinulta erityistä rehellisyyttä. Mikä on suhteesi sääntöihin? (Jos säännöistä ei voi mielestäsi luistaa millään perusteella koskaan, valitse keskimmäinen vaihtoehto.)
TB2a-3;22;Säännöistä voi luistaa, jos se edistää omaa tavoitettasi, eikä siitä ole haittaa kenellekään.
TB2b-8;23;Säännöistä voi luistaa vain, jos sillä korjataan oikeudenmukaisuuden puutteita.
;;
/*  3 vs 7 kysymykset;;
;;
B2-3vs7;27;Ajattele, että sinulla olisi mahdollisuus valita uusi työ kahden työpaikan välillä. Työt ovat kaikilta muilta osin täysin samanlaiset, lukuun ottamatta asteikolla mainittavia ominaisuuksia. Valitse asteikolta kumman työpaikan mieluummin valitsisit.
B2a-3;28;Työ 1 on muuten samanlainen kuin Työ 2, mutta tällä organisaatiolla on erityisen hyvä maine tunnettujen tuotteidensa vuoksi ja siksi sitä arvostetaan työpaikkana. Työpaikan ilmapiiri ihmisten välillä on kuitenkin viileä ja etäinen.
B2b-7;29;Työ 2 on muuten samanlainen kuin Työ 1, mutta tässä organisaatiossa ihmiset viihtyvät erityisen hyvin. Organisaation tuotteet, tai maine työpaikkana, ei erotu alan muista organisaatioista.
;;
B2-3vs7;31;Olet tekemässä tärkeää, mutta tylsää tehtävää, jonka pitää olla valmiina huomisaamuna. Ystäväsi pyytää sinua yllättäen viettämään aikaa yhteisten ystävienne kanssa. Kumpi toimintamalli seuraavista on sinulle luontaisempaa.
B2a-3;32;Kiität kutsusta, mutta et tartu tarjoukseen, sillä tiedät että vaativa tehtävä edellyttää sinulta paneutumista, ja varmistaaksesi työn riittävän laadun, sinulla ei ole mahdollisuutta nyt liittyä seuraan.
B2b-7;33;Tartun ystävän tarjoukseen ja siirrän tylsää tehtävää myöhemmin, vaikka yöllä, tehtäväksi. Et kuitenkaan jätä välistä ystäviesi tapaamista. 
;;
B2-3vs7;35;Tämä on vaikea kysymys: kumpi pelko seuraavista on sinulle suurempi.
B2a-3;36;Pelko siitä, että koet olosi tylsistyneeksi.
B2b-7;37;Pelko siitä, että näyttäydyn epäpätevänä.
;;
B2-3vs7;39;Onko sinun helppo sanoa ”kyllä” spontaanille seikkailulle? .
B2a-3;40;Kyllä. Minulle paras elämä on vapaasti koettu sarja innostavia ja joskus yllättäviäkin tapahtumia.
B2b-7;41;Ei. Spontaani reagointi sotkee aikatauluni ja lopulta estää tärkeiden tavoitteiden saavuttamisen.
;;
TB2-3vs7;43; Ostaessasi vaatteita, onko sinulle tärkeää, että ne ovat ensisijaisesti… .
TB2a-3;44;mukavat, sopivat ja niistä tulee hyvä fiilis.
TB2b-7;45;laadukkaita merkkituotteita.
;;
TB2-3vs7;47;Kun lähdet matkalle vieraaseen maahan, toimitko… .
TB2a-3;48;ilman tarkkaa suunnitelmaa, elääksesi hetkessä sen mukaan, mitä eteen tulee.
TB2b-7;49;ennalta laaditun matkasuunnitelman mukaan.
;;
/*  7 vs 8 kysymykset;;
;;
B2-7vs8;53;Ajatellaan, että omassa työyhteisössäsi syntyy voimakasta erimielisyyttä ihmisten välillä. Kumpi toimintamalli seuraavista on sinulle luontaisempaa.
B2a-7;54;Yritän kääntää jännitteisen tilanteen nopeasti kevyemmäksi ja myönteisemmäksi
B2b-8;55;Minua ei kovasanainenkaan konflikti haittaa. Hyvä vaan, että mieltä puhutaan painavat asiat halki
;;
B2-7vs8;57;Olet vapaa-ajan harrastusryhmän mukana järjestämässä isoa tapahtumaa. Kumpi toimintamalli seuraavista on sinulle luontaisempaa.
B2a-7;58;Toivon, että minulle annetaan mahdollisuus toimia vapaasti ja spontaanisti, ilman tarkkaa ohjausta
B2b-8;59;Toivon, että joku ottaa selkeästi vastuun järjestelyjen organisoinnista ja ohjaa tilannetta oikeaan suuntaan
;;
B2-7vs8;61;Minkälainen suhde sinulla on konflikteihin?  .
B2a-7;62;Pyrin välttämään konflikteja viimeiseen asti, koska ne vievät toimintakykyni
B2b-8;63;Koen niin, että ristiriidat voivat olla hyödyllisiä ja jopa välttämättömiä, jotta totuus tulee esiin
;;
B2-7vs8;65;Onko sinulle tärkeää, että ryhmässä on selkeät roolit ja päätöksentekijä?  
B2a-7;66;Ei, löydän kyllä paikkani ryhmässä ilman hierarkiaakin
B2b-8;67;Kyllä, roolien selkeys ja hierarkia luovat turvallisuutta ja lisäävät ryhmän tehokkuutta
;;
TB2-7vs8;69;Miten suhtaudut itseesi?  
TB2a-7;70;Suhtaudun kepeästi. Voin helposti ”nauraa itselleni”, varsinkin jos se kohottaa tunnelmaa ryhmässä
TB2b-8;71;Minusta saattaa syntyä kuva, että otan itseni vakavasti. Itselle nauraminen – varsinkaan julkisesti – ei ole minun juttuni
;;
TB2-7vs8;73;Mikä on sinulle mieluisin tapa viestiä asioita puhumalla?  .
TB2a-7;74;Kerron mielelläni tarinan ja mieluiten sellaisessa muodossa, joka herättää hilpeyttä.
TB2b-8;75;Viestin asiat suoraan ja selkeästi, ilman turhia krumeluureja.
;;
TB2-7vs8;77;Millainen on suhteesi aikatauluhin?  .
TB2a-7;78;Suhteeni aikatauluihin on joustava ja salliva. Pieni myöhästely on inhimillistä.
TB2b-8;79;Suhteeni aikatauluihin on tiukka. Haluan olla ajoissa paikalla.
;;
/*  5 vs 6 kysymykset;;
;;
C2-5vs6;190;Jos olet epävarma jostakin päätöksestä, ratkaisetko tilanteen tyypillisemmin… .
C2a-5;191;vetäytymällä yksin etsimään lisätietoa asiasta
C2b-6;192;hakemalla vahvistusta luotettavalta ihmiseltä, tiimiltä tai säännöiltä
;;
C2-5vs6;194;Missä määrin tunteet ohjaavat sinua arjessasi? 
C2a-5;195;ei juuri ollenkaan
C2b-6;196;hyvin paljon
;;
C2-5vs6;198;Stressin hetkellä, onko ensimmäinen huolenaiheesi se …   
C2a-5;199;riittääkö sinulla aika tehdä asia riittävän hyvin
C2b-6;200;voitko luottaa asiaan liittyviin ihmisiin tai puitteisiin
;;
C2-5vs6;202;Vaikeaa päätöstä tehdessäsi, onko sinulla taipumus mieluummin tehdä päätös …
C2a-5;203;luottaen omaan arvioosi
C2b-6;204;valita enemmistön mielestä oikea tapa, tai yleisesti suosittu käytäntö
;;
TC2-5vs6;206;Jos tunnet erimielisyyttä asiantuntijan kanssa, oletko lopulta taipuvaisempi .. 
TC2a-5;207;luottamaan omaan kantaasi
TC2b-6;208;luottamaan asiantuntijan arvioon tai suositukseen
;;
TC2-5vs6;210;Jos jokin menee pieleen, suuntautuuko ensimmäinen impulssisi tarkistamaan …
TC2a-5;211;ylititkö omat rajasi tai tietopohjasi
TC2b-6;212;onko jokin sääntö, sopimus tai ihminen pettänyt luottamuksesi
;;
/*  1 vs 6 kysymykset;;
;;
C2-1vs6;216; Häiritseekö sinua enemmän …
C2a-1;217;se, että jotakin tehdään taas väärin
C2b-6;218;se, että asia on edelleen epävarma
;;
C2-1vs6;220;Keskusteletko mieluummin …  
C2a-1;221;siitä, että ohjeita pitää noudattaa
C2b-6;222;siitä, mitä siitä mahdollisesti seuraa, jos ohjeita ei noudata
;;
C2-1vs6;224;Onko sinulle tyypillistä … 
C2a-1;225;luottaa siihen, että kaikki menee oikein ja suunnitellusti
C2b-6;226;poistaa jäytävää epävarmuutta varautumalla kaikkiin mahdollisiin uhkiin
;;
C2-1vs6;228;Huomaat, että ystäväsi huijaa kokeessa. Tämä ei vaikuta sinun arvosanaasi. Koetko tuossa tilanteessa, että …   
C2a-1;229;sinun pitäisi reagoida tähän, vaikka se saattaa aiheuttaa kitkaa välillenne.
C2b-6;230;sinun ei kannata puuttua asiaan, sillä siitä voi seurata ikävää draamaa.
;;
TC2-1vs6;232;Huolimatta siitä, missä roolissa tällä hetkellä toimit oikeassa elämässä, koetko että sinulle luontainen rooli on …
TC2a-1;233;toimia johdossa
TC2b-6;234;toimia johdon tukena
;;
TC2-1vs6;236;Ajatellaan, että joudut ex tempore tekemään esihenkilösi puolesta päätöksen – vaikka sellaisen, missä  ravintolassa syödään päivällinen hänen vieraidensa kanssa. Ajatellaan, että soveltuvia vaihtoehtoja on useita. Onko tilanne sinulle ajatuksena …
TC2a-1;237;luonteva.
TC2b-6;238;stressaava.
;;
TC2-1vs6;240;Jos pitäisi valita, onko sinulle tärkeämpää …  
TC2a-1;241;tehdä asiat oikein ja sääntöjen mukaan?
TC2b-6;242;tehdä asiat muiden mielestä turvallisesti?
;;
;;
/*  1 vs 5 kysymykset;;
C2-1vs5;246;Onko työpöydälläsi taipumus … 
C2a-1;247;pysyä hyvässä järjestyksessä?
C2b-5;248;ajautua epäjärjestykseen pitkäksi aikaa?
;;
C2-1vs5;250;Jos joku myöhästyy sovitusta 10 minuuttia, eikä ilmoita asiasta, onko kyseessä ?
C2a-1;251;Merkittävä rike sitä kohtaan, mikä on hyväksyttävää
C2b-5;252;Mitätön rike, johon minun on helppo sopeutua
;;
C2-1vs5;254;Huomaat eräässä asiassa, että työyhteisössä on ohjeistus yhteisestä toimintatavasta, mutta vain puolet työyhteisöstä noudattaa sitä. Kukaan ei ole nostanut tätä puheeksi aiemmin, vaan asian kanssa on eletty. Onko tämä mielestäsi …
C2a-1;255;Epäjohdonmukaisuus, jonka sinun on syytä ottaa puheeksi ja vaatia joko ohjeistuksen noudattamista tai siitä luopumista.
C2b-5;256;Epäjohdonmukaisuus, jonka tulkitset niin, että sitä voi noudattaa, jos haluaa. Et nosta asiaa käsiteltäväksi.
;;
C2-1vs5;258;Ajattele suhdettasi tietoon. Onko tapasi … .
C2a-1;259;Etsiä olennainen tieto tehokkaasti ja rajoittaa turhaa vaeltelua tiedon valtateillä.
C2b-5;260;Upota innostuneena syvälle johonkin aiheeseen, vaikka siitä ei olisi mitään hyötyä juuri nyt.
;;
TC2-1vs5;262;Ostat kaupasta homeisen leivän. Huomaat asian kotona vasta. Onko sinulle …
TC2a-1;263;ilmiselvää, että otat asian esille.
TC2b-5;264;kyseessä niin pieni asia, ettet jaksa siitä vaivautua.
;;
TC2-1vs5;266;Et saavu tärkeään tapaamiseen, koska sinulta on jäänyt tekemättä merkintä päivyriin. Kumpi seuraavista on sinulle luontaisempi reaktio, kun tilanne valkenee sinulle?
TC2a-1;267;Syyllistät ja soimaat itseäsi siitä, ettet ollut riittävän tarkka.
TC2b-5;268;Harmittaa, että tästä syntyy nyt ylimääräistä vaivaa.
;;
TC2-1vs5;270;Minkälainen on suhteesi vaatteisiin ja pukeutumiseen, kumpi seuraavasta ajattelutavasta on sinulle luontaisempi?
TC2a-1;271;Olen tarkka pukeutumisen suhteen ja esiinnyn yleensä laadukkaissa ja hyvin istuvissa vaatteissa.
TC2b-5;272;Pukeutuminen ja vaatteet eivät voisi vähempää kiinnostaa. Valitsen – lähes tilanteesta riippumatta – ne vaatteet päälleni, joissa viihdyn ja jotka sattuvat olemaan käsillä.
;;
/*  2 vs 9 kysymykset;;
;;
D2-2vs9;84;Kuvittele, että ystäväsi kertoo olevansa uupunut. Kumpi seuraavasta käyttäytymismallista on sinulle luontaisempi tässä tilanteessa ? 
D2a-2;85;Tarjoan heti konkreettista apua, kysyn lisää ja haluan olla tukena.
D2b-9;86;Kuuntelen rauhassa, olen läsnä, mutta en ehdota mitään, ellei minulta sitä pyydetä.
;;
D2-2vs9;88;Ryhmässä syntyy jännite tai erimielisyys. Kumpi seuraavasta käyttäytymismallista on sinulle luontaisempi tässä tilanteessa?
D2a-2;89;Yritän sovitella tilannetta, pehmentää tunnelmaa ja tuoda ihmiset yhteen.
D2b-9;90;Vetäydyn tai pysyn hiljaa, jotta tilanne ei eskaloidu – toivon että se rauhoittuu itsestään.
;;
D2-2vs9;92;stäväsi soittaa ja haluaisi sinut osaksi ryhmään auttamaan hänen muutossaan viikonloppuna. Tunnet itsesi väsyneeksi ja haluaisit vain levätä. Kumpi seuraavasta käyttäytymismallista on sinulle luontaisempi tässä tilanteessa?
D2a-2;93;Väsymyksestäni huolimatta lähden auttamaan, koska en halua tuottaa pettymystä tai menettää yhteyttä.
D2b-9;94;Vaikka haluaisin sanoa ”en tule”, luultavasti lupaudun paikalle. Saatan kuitenkin viivytellä lähtöä tai toteuttaa muuttoa verkkaisesti, ikään kuin passiivisesti protestoiden.
;;
D2-2vs9;96;Kun sinulla on eri näkemys kuin muilla. Kumpi seuraavasta käyttäytymismallista on sinulle luontaisempi tässä tilanteessa.
D2a-2;97;Tuon sen esiin empaattisesti, koska haluan olla rehellinen ja rakentava.
D2b-9;98;Pidän näkemykseni omana tietonani, koska en halua aiheuttaa ristiriitaa. Mukaudun mieluummin.
;;
TD2-2vs9;100;Jos sinun pitää hoitaa joku tehtävä, joka ei sinua innosta yhtään, onko sinulle luontaista tässä tilanteessa, että … 
TD2a-2;101;hoidat sen pian pois alta, jotta voit keskittyä mukavampiin asioihin tai olla avuksi muille.
TD2b-9;102;siirrät tekemistä myöhäisemmäksi, toivoen että se joko ratkeaa itsestään tai tuntuu helpommalta myöhemmin.
;;
TD2-2vs9;104;Kun sinulla on useita tehtäviä odottamassa, miten priorisoit? 
TD2a-2;105;Teet ensin ne, jotka liittyvät toisten tarpeisiin, koska näin voit olla hyödyksi muille.
TD2b-9;106;Teet ensin helpoimmat alta pois ja siirrät vaikeat tehtävät myöhäisemmäksi – pyrit välttämään stressiä mahdollisimman pitkään.
;;
TD2-2vs9;108;Kun jokin asia vaatii päätöksen, mutta ei ole kiireellinen, miten toimit?  
TD2a-2;109;Teen päätöksen pian, jotta voin siirtyä eteenpäin ja olla selkeä muille.
TD2b-9;110;Odotan, kunnes on pakko – päätöksenteko tuntuu raskaalta.
;;
TD2-2vs9;112;Kun joku muistuttaa sinua tekemättömästä asiasta, miten reagoit?  
TD2a-2;113;Pahoittelen ja hoidan sen heti – en halua tuottaa pettymystä.
TD2b-9;114;Nyökkään, mutta saatan silti lykätä asian toteutusta edelleen. Se tehdään, kun sen aika on.
;;
TD2-2vs9;116;Ajattele, että kumppanisi ei reagoi, kun jaat jotakin sinulle tärkeää tai emotionaalista. Kumpi seuraavasta käyttäytymismallista on sinulle luontaisempi tässä tilanteessa?
TD2a-2;117;Tunnen oloni torjutuksi. Saatan korottaa ääntäni tai vetäytyä loukkaantuneena, koska yhteys ei toteudu.
TD2b-9;118;Ajattelen, että ehkä hän ei juuri nyt ole vastaanottavainen. En tee asiasta numeroa.
;;
TD2-2vs9;120;Olet lähettänyt ystävälle useita viestejä, mutta hän ei vastaa moneen päivään. Kumpi seuraavasta käyttäytymismallista on sinulle luontaisempi tässä tilanteessa?
TD2a-2;121;"Alan miettiä, olenko tehnyt jotakin väärin. Tunnen oloni hylätyksi ja saatan lähettää uuden viestin, jossa kysyn ""Onko kaikki hyvin?"""
TD2b-9;122;Ajattelen, että hänellä on varmaan kiire. En ota asiaa henkilökohtaisesti, enkä välttämättä tee mitään.
;;
TD2-2vs9;124;Ajattele tilanne, jossa olet joutunut valitsemaan oman toiveesi ja jonkun toisen toiveiden välillä. Kumpi seuraavasta käyttäytymismallista on sinulle luontaisempi tässä tilanteessa?
TD2a-2;125;Minulla on joskus vaikeuksia tunnistaa mitä itse toivon ja päädynkin toteuttamaan toisen toiveet. Se tuntuu oikealta, koska uskon, että auttamalla muita omat tarpeenikin täyttyvät jollakin tavalla.
TD2b-9;126;Usein valitsen toisen toiveet, koska se tuntuu helpommalta ja vältän riidan. Saatan jopa unohtaa, mitä alun perin itse halusin. Se on helpoin tapa säilyttää rauha ja se on minulle tärkeintä.
;;
/*  2 vs 6 kysymykset;;
;;
D2-2vs6;130; Oletko … 
D2a-2;131;hyvä tunnistamaan ihmisten emotionaalisia tarpeita?
D2b-6;132;hyvä tunnistamaan riskejä ja uhkia?
;;
D2-2vs6;134;Uuteen ihmiseen tutustuminen … 
D2a-2;135;käy minulta helposti, ystävystyn nopeasti vieraidenkin ihmisten kanssa.
D2b-6;136;kestää minulla pidempään, koska minun pitää varmistua, voinko luottaa riittävästi tähän henkilöön.
;;
D2-2vs6;138;Työyhteisön toimintatavoissa on tapahtumassa muutos, joka vaikuttaa merkittävästi tiimin tapaan tehdä työtä. Onko tässä tilanteessa mielestäsi tärkeintä … 
D2a-2;139;lisätä yhteisen keskustelun ja fiilisten jakamisen määrää?
D2b-6;140;löytää ne osat, mikä muutoksessa voisi perua tai hoitaa järkevämmin?
;;
D2-2vs6;142;Seuraava kysymys on vaikea, mutta yritä syventyä sinulle tärkeisiin tarpeisiin. Onko sinulle tärkeämpää … 
D2a-2;143;olla muiden seurassa?
D2b-6;144;olla turvassa?
;;
TD2-2vs6;146;Kumpi on sinulle tärkeämpää ihmissuhteissa … 
TD2a-2;147;olla spontaani ja tilanteisiin positiivisesti mukautuva?
TD2b-6;148;olla lojaali ja luotettava?
;;
TD2-2vs6;150;Onko sinulla tapana miettiä etukäteen, mikä kaikki voi mennä pieleen, vaikka tilanne vaikuttaisi ulospäin rauhalliselta?
TD2a-2;151;Eipä juurikaan, luotan siihen, että asiat kyllä lutviutuvat kohdalleen.
TD2b-6;152;Kyllä! Mietin riskejä hengästymiseen asti.
;;
TD2-2vs6;154;Koetko olevasti rento ?
TD2a-2;155;Kyllä, jos kanssaihmisilläni on kaikki hyvin.
TD2b-6;156;Kyllä, jos kaikkiin riskeihin on varauduttu.
;;
/*  6 vs 9 kysymykset;;
;;
D2-6vs9;160;Herättääkö yllättävä muutos, johon et ole halukas taipumaan, sinussa … 
D2a-6;161;tarpeen kysyä, kuka tästä päätti ja miksi – ennen kuin voit hyväksyä sen.
D2b-9;162;halun vetäytyä hiljaisuuteen mieluummin, kuin sanoa suoraan, että et ole mukana.
;;
D2-6vs9;164;Ajatellaan, että ryhmä, johon kuulut, päättää jotakin, josta et ole kovin innoissasi. Kumpi seuraavista käytösmalleista on lähempänä sinun tapaasi reagoida?
D2a-6;165;Mukaudun päätökseen, koska koen tarvetta olla lojaali ryhmää ja sen tekemiä päätöksiä kohtaan.
D2b-9;166;Ulkoisesti mukaudun ryhmän päätökseen, mutta saatan olla passiivinen varsinaisen toteutuksen suhteen.
;;
D2-6vs9;168;Huomaatko joskus miettiväsi, mikä kaikki voisi mennä pieleen, vaikka kaikki vaikuttaisi olevan kunnossa? 
D2a-6;169;Kyllä, tämä on minulle tyypillistä
D2b-9;170;En, mietin toki silloin tällöin riskejä, mutta en varaudu kaikkeen etukäteen
;;
D2-6vs9;172;Koetko joskus painetta olla valppaana ja vastuullinen, vaikka kukaan ei sinulta sitä odota? 
D2a-6;173;Kyllä, tämä on minulle tyypillistä.
D2b-9;174;En.
;;
/*  6 vs 9 tiebreak kysymykset ;176;
TD2-6vs9;177;Kumpi seuraavista kuvaa paremmin sinua epävarmuuden hetkellä? 
TD2a-6;178;Pyrin palauttamaan mielenrauhani etsimällä näkyviä todisteita siitä, että asiat eivät ole niin huonosti, kuin pelkään.
TD2b-9;179;Säilytän sisäisen rauhani ja uskon asioiden järjestyvän, vaikka ne eivät juuri nyt olisikaan hallinnassani.
;;
TD2-6vs9;181;Kun haluat jonkin sinulle oleellisen asian tapahtuvaksi, niin oletko enemmän …
TD2a-6;182;käsrsimätön, ja haluat asian tapahtuvan heti.
TD2b-9;183;kärsivällinen  ja uskot asian kyllä hoituvan.
