/* tämä on kommenttirivin aloitusmerkki;;
B1;15;Minulle on luontevaa esitellä aikaansaannoksiani, tai ideoitani muille tuntematta siitä epämukavuutta.
B1;16;Minulle on luontevaa lähteä liikkeelle jonkin asian suhteen, vaikka olisikin vielä vähän epäselvyyttä ilmassa.
/* B1;17;Minulla on taipumus mieluummin lisätä vauhtia ja mahdollisuuksia, kuin hidastaa, silloin kun kohtaan vastoinkäymisiä jossain asiassa.
B1;18;Minulle on tyypillistä tarttua uuteen mahdollisuuteen heti, vaikka et olisi ehtinyt analysoida kaikkia riskejä.
B1;19;Paine ja kilpailu sytyttävät minut parhaaseen suoritukseeni.
B1;20;Minulle on luontevaa ottaa tilaa keskustelussa ja viedä sitä johonkin suuntaan, varsinkin jos lähtökohtainen suunta ei minua miellytä.
B1;21;Jos jotakin asiaa pitäisi edistää,  ja se edellyttäisi tuntemattomalle ihmiselle soittamista, minä kuulun niihin, jotka eivät koe asiassa mitään epämukavaa. 
/* B1;22;"Minulle on luontevaa tarttua tilaisuuteen heti, vaikka en olisi täysin valmistautunut. Luotan siihen, että onnistun luovimaan onnistuneesti ""maaliin""."
B11;23;"Minulla on hyvä kyky muuttaa valittua harkittuakin suunnitelmaa ""lennosta"", jos näin päästään nopeammin tai varmemmin tavoitteeseen."
B11;24;Joskus on ihan ok oikaista vähän säännöistä, jos se auttaa saavuttamaan tärkeän tavoitteen.
B11;25;Minulla on taipumus mieluummin lisätä vauhtia ja mahdollisuuksia, kuin hidastaa, silloin kun kohtaan vastoinkäymisiä jossain asiassa.
/* ; Tässä on 1-5-6 väittämät;
C1;27;Minulle on tärkeämpää säilyttää hyvä ilmapiiri ja välttää ristiriitoja, kuin ajaa mielipiteitäni ihmissuhteiden kustannuksella.
C1;28;Minulle on tyypillistä mukautua muiden odotuksiin tai tarpeisiin, vaikka se vähän sotisikin omaa lähtökohtaista ajatustani vastaan.
C1;29;"Minun on vaikeaa sanoa ""ei"", jos pelkään sen loukkaavan toista, vaikka tietäisin, että pyyntö ei sovi sinulle."
C1;30;Minulle on tyypilllistä asettaa ihmissuhteiden säilyminen edelle, vaikka se tarkoittaisi omien toiveidesi lykkäämistä.
/* C1;31;Huomaan joskus muuttavani omaa mielipidettäni kesken keskustelun, jotta vältettäisiin suurempi erimielisyys.
C1;32;Huomioin usein muiden tunteet tai reaktiot jo ennen kuin tiedän, mitä itse haluan tai tarvitsen.
C1;33;Minulle on silloin tällöin tyypillistä olla ulkoisesti myötämielinen asiaan, vaikka sisäisesti kokisinkin asian toisin. Toimin näin, koska en halua rikkoa ryhmän harmoniaa.
/* C1;34;Pidän usein mielipiteeni itselläni, jos sen ilmaiseminen voisi horjuttaa hyvää ilmapiiriä .
C1;35;Minusta on helpompi mukautua ryhmän päätökseen, kuin yrittää saada muut näkemään asiat minun tavallani.
C11;36;Minusta on helpompi mukautua ryhmän päätökseen, kuin yrittää saada muut näkemään asiat minun tavallani.
C11;37;Pidän usein mielipiteeni itselläni, jos sen ilmaiseminen voisi horjuttaa hyvää ilmapiiriä .
C11;38;Huomaan joskus muuttavani omaa mielipidettäni kesken keskustelun, jotta vältettäisiin suurempi erimielisyys.
/* ; Tässä on 2-6-9 väittämät;
D1;40;Vietän usein aikaa yksin pohdiskellen.
D1;41;Koen, että minun on kerättävä paljon tietoa, ennen kuin voit tehdä päätöksen tai aloittaa toiminnan.
D1;42;Huomaan usen virheet, riskit ja puutteet jo varhaisessa vaiheessa, koska koen vastuukseni varmistaa, että asiat tehdään oikein ja turvallisesti.
/* D1;43;Minusta tuntuu erittäin epämukavalta, jos joudun improvisoimaan tärkeässä tilanteessa ilman etukäteisvalmistautumista
D1;44;Haluan yleensä tarkistaa faktojen paikkansapitävyyden itse, ennen kuin voit luottaa niihin.
D1;45;Pysähdyn usein miettimään seurauksia ennen kuin sanot jotakin tärkeää, koska pelkään, että väärin muotoiltu viesti voisi johtaa virheisiin tai väärinkäsityksiin.
/* D1;46;Haluan mieluummin varmistaa asian oikeellisuuden useasta lähteestä, kuin luottaa kuulemaani tietoon.
D1;47;Minusta on tärkeää valmistautua kunnolla etukäteen, jotta voin olla varma onnistumisesta.
D1;48;Pysähdyn usein miettimään seurauksia ennen kuin toimin, koska en halua tehdä virheitä.
D11;49;Minusta tuntuu erittäin epämukavalta, jos joudun improvisoimaan tärkeässä tilanteessa ilman etukäteisvalmistautumista
D11;50;Haluan mieluummin varmistaa asian oikeellisuuden useasta lähteestä, kuin luottaa kuulemaani tietoon.
D11;51;Haluan yleensä tarkistaa faktojen paikkansapitävyyden itse, ennen kuin voit luottaa niihin.
