/* tämä on kommenttirivin aloitusmerkki;;
A11;12;Minulle aitous jopa tärkeämpää, kuin se että kaikki hyväksyisivät minut.
;;
/* ; Tässä on 3-7-8 väittämät;
/* Huom! B11 - kysymykset ovat  samoja kuin peruskysymykset, tarkoituksella, paitsi #24, joka on uusi väittämä;;
B1;14;Minulla on usein tapana ottaa ohjat, kun ryhmän johtoasema on epäselvä.
B1;15;Minulle on luontevaa esitellä aikaansaannoksiani, tai ideoitani muille tuntematta siitä epämukavuutta.
B1;16;Minulle on luontevaa lähteä liikkeelle jonkin asian suhteen, vaikka tilanteessa olisikin vielä epäselvyyttä.
B1;17;Minulla on taipumus lisätä vauhtia ja etsiä mahdollisuuksia ennemmin kuin hidastaa, kun kohtaan vastoinkäymisiä.
B1;18;Minulle on tyypillistä tarttua uuteen mahdollisuuteen heti, vaikka et olisi ehtinyt analysoida kaikkia riskejä.
B1;19;Paine ja kilpailu sytyttävät minut parhaaseen suoritukseeni.
B1;20;Minulle on luontevaa ottaa tilaa keskustelussa ja viedä sitä johonkin suuntaan, varsinkin jos alkuperäinen suunta ei minua miellytä.
B1;21;Jos jotakin asiaa pitäisi edistää,  ja se edellyttäisi tuntemattomalle ihmiselle soittamista, minä kuulun niihin, jotka eivät koe asiassa mitään epämukavaa. 
B1;22;Minulle on luontevaa tarttua tilaisuuteen heti, vaikka en olisi täysin valmistautunut. Luotan siihen, että onnistun viemään asian loppuun.
B11;23;"Minulla on hyvä kyky muuttaa valittua harkittuakin suunnitelmaa ""lennosta"", jos näin päästään nopeammin tai varmemmin tavoitteeseen."
B11;24;Joskus on ihan ok oikaista vähän säännöistä, jos se auttaa saavuttamaan tärkeän tavoitteen.
B11;25;Minulla on taipumus mieluummin lisätä vauhtia ja mahdollisuuksia, kuin hidastaa, silloin kun kohtaan vastoinkäymisiä jossain asiassa.
;;
/* ; Tässä on 1-5-6 väittämät;
/* Huom! C11 - kysymykset ovat  samoja kuin peruskysymykset, tarkoituksella;;
C1;27;Vietän usein aikaa yksin pohdiskellen.
C1;28;Koen, että minun on kerättävä paljon tietoa ennen kuin voit tehdä päätöksen tai aloittaa toiminnan.
C1;29;Huomaan usein virheet, riskit ja puutteet jo varhaisessa vaiheessa, koska koen vastuukseni varmistaa, että asiat tehdään oikein ja turvallisesti.
C1;30;Minusta tuntuu erittäin epämukavalta improvisoida tärkeässä tilanteessa ilman etukäteisvalmistautumista.
C1;31;Haluan yleensä tarkistaa faktojen paikkansapitävyyden itse ennen kuin voit luottaa niihin.
C1;32;Pysähdyn usein miettimään seurauksia ennen kuin sanon jotakin tärkeää, koska pelkään, että väärin muotoiltu viesti voisi johtaa virheisiin tai väärinkäsityksiin.
C1;33;Haluan mieluummin varmistaa asian oikeellisuuden useasta lähteestä kuin luottaa kuulemaani tietoon.
C1;34;Minusta on tärkeää valmistautua kunnolla etukäteen, jotta voin olla varma onnistumisesta.
C1;35;Pysähdyn usein miettimään seurauksia ennen kuin toimin, koska en halua tehdä virheitä.
C11;36;Minusta tuntuu erittäin epämukavalta, jos joudun improvisoimaan tärkeässä tilanteessa ilman etukäteisvalmistautumista
C11;37;Haluan mieluummin varmistaa asian oikeellisuuden useasta lähteestä, kuin luottaa kuulemaani tietoon.
C11;38;Haluan yleensä tarkistaa faktojen paikkansapitävyyden itse, ennen kuin voit luottaa niihin.
;;
/* ; Tässä on 2-6-9 väittämät;
/* Huom! D11 - kysymykset ovat  samoja kuin peruskysymykset, tarkoituksella;;
D1;40;Minulle on tärkeämpää säilyttää hyvä ilmapiiri ja välttää ristiriitoja kuin ajaa mielipiteitäni ihmissuhteiden kustannuksella.
D1;41;Minulle on tyypillistä mukautua muiden odotuksiin tai tarpeisiin, vaikka se olisi ristiriidassa oman alkuperäisen ajatukseni kanssa.
D1;42;"Minun on vaikeaa sanoa ""ei"", jos pelkään sen loukkaavan toista, vaikka tietäisin, että pyyntö ei sovi minulle."
D1;43;Minulle on tyypilllistä asettaa ihmissuhteiden säilyminen edelle, vaikka se tarkoittaisi omien toiveideni lykkäämistä.
D1;44;Huomaan joskus muuttavani omaa mielipidettäni kesken keskustelun, jotta välttäsin suuremman erimielisyyden.
D1;45;Huomioin usein muiden tunteet tai reaktiot jo ennen kuin pysähdyn miettimään, mitä itse haluan tai tarvitsen.
D1;46;Minulle on silloin tällöin tyypillistä olla ulkoisesti myötämielinen asiaan, vaikka sisäisesti kokisinkin asian toisin. Toimin näin, koska en halua rikkoa ryhmän harmoniaa.
D1;47;Pidän usein mielipiteeni itselläni, jos sen ilmaiseminen voisi horjuttaa hyvää ilmapiiriä.
D1;48;Minusta on helpompi mukautua ryhmän päätökseen kuin yrittää saada muut näkemään asiat minun tavallani.
D11;49;Minusta on helpompi mukautua ryhmän päätökseen kuin yrittää saada muut näkemään asiat minun tavallani.
D11;50;Pidän usein mielipiteeni itselläni, jos sen ilmaiseminen voisi horjuttaa hyvää ilmapiiriä.
D11;51;Huomaan joskus muuttavani omaa mielipidettäni kesken keskustelun, jotta välttäsin suuremman erimielisyyden.
